id,original_text,gold,system,output,semantic_group,reading_style,ambiguity_cluster,automatic_mismatch_type,manual_review_needed,note
phone_004,"Từ nước ngoài, hãy gọi +84 903 120 508.","Từ nước ngoài, hãy gọi cộng tám bốn, chín không ba, một hai không, năm không tám.",vietnormalizer,"từ nước ngoài, hãy gọi +tám mươi tư chín trăm lẻ ba một trăm hai mươi năm trăm lẻ tám.",,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_004,"Từ nước ngoài, hãy gọi +84 903 120 508.","Từ nước ngoài, hãy gọi cộng tám bốn, chín không ba, một hai không, năm không tám.",soe_vinorm,"Từ nước ngoài , hãy gọi + tám bốn chín không ba một hai không năm không tám .",,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_005,Tổng đài miễn phí là 1800 1090.,"Tổng đài miễn phí là một tám không không, một không chín không.",current_rule,Tổng đài miễn phí là một tám không không một không chín không.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_005,Tổng đài miễn phí là 1800 1090.,"Tổng đài miễn phí là một tám không không, một không chín không.",num2words_vi,Tổng đài miễn phí là một nghìn tám trăm một nghìn lẻ chín mươi.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_005,Tổng đài miễn phí là 1800 1090.,"Tổng đài miễn phí là một tám không không, một không chín không.",vietnormalizer,tổng đài miễn phí là một nghìn tám trăm một nghìn không trăm chín mươi.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_005,Tổng đài miễn phí là 1800 1090.,"Tổng đài miễn phí là một tám không không, một không chín không.",soe_vinorm,Tổng đài miễn phí là một nghìn tám trăm một nghìn không trăm chín mươi .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_006,Gọi 1900 5454 49 để được tư vấn.,"Gọi một chín không không, năm bốn năm bốn, bốn chín để được tư vấn.",current_rule,Gọi một chín không không năm bốn năm bốn bốn chín để được tư vấn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_006,Gọi 1900 5454 49 để được tư vấn.,"Gọi một chín không không, năm bốn năm bốn, bốn chín để được tư vấn.",num2words_vi,Gọi một nghìn chín trăm năm nghìn bốn trăm năm mươi bốn bốn mươi chín để được tư vấn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_006,Gọi 1900 5454 49 để được tư vấn.,"Gọi một chín không không, năm bốn năm bốn, bốn chín để được tư vấn.",vietnormalizer,gọi một nghìn chín trăm năm nghìn bốn trăm năm mươi tư bốn mươi chín để được tư vấn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_006,Gọi 1900 5454 49 để được tư vấn.,"Gọi một chín không không, năm bốn năm bốn, bốn chín để được tư vấn.",soe_vinorm,Gọi một chín không không năm bốn năm bốn bốn chín để được tư vấn .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_007,"Khi có cháy, hãy gọi 114.","Khi có cháy, hãy gọi một một bốn.",current_rule,"Khi có cháy, hãy gọi 114.",,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_007,"Khi có cháy, hãy gọi 114.","Khi có cháy, hãy gọi một một bốn.",num2words_vi,"Khi có cháy, hãy gọi một trăm mười bốn.",,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_007,"Khi có cháy, hãy gọi 114.","Khi có cháy, hãy gọi một một bốn.",vietnormalizer,"khi có cháy, hãy gọi một trăm mười bốn.",,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_007,"Khi có cháy, hãy gọi 114.","Khi có cháy, hãy gọi một một bốn.",soe_vinorm,"Khi có cháy , hãy gọi một trăm mười bốn .",,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_008,"Khi cần cấp cứu, hãy gọi 115.","Khi cần cấp cứu, hãy gọi một một năm.",current_rule,"Khi cần cấp cứu, hãy gọi một một năm.",,,cluster_unknown,exact,False,
phone_008,"Khi cần cấp cứu, hãy gọi 115.","Khi cần cấp cứu, hãy gọi một một năm.",num2words_vi,"Khi cần cấp cứu, hãy gọi một trăm mười lăm.",,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_008,"Khi cần cấp cứu, hãy gọi 115.","Khi cần cấp cứu, hãy gọi một một năm.",vietnormalizer,"khi cần cấp cứu, hãy gọi một trăm mười lăm.",,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_008,"Khi cần cấp cứu, hãy gọi 115.","Khi cần cấp cứu, hãy gọi một một năm.",soe_vinorm,"Khi cần cấp cứu , hãy gọi một trăm mười lăm .",,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_009,"Khi cần báo công an, hãy gọi 113.","Khi cần báo công an, hãy gọi một một ba.",current_rule,"Khi cần báo công an, hãy gọi một một ba.",,,cluster_unknown,exact,False,
phone_009,"Khi cần báo công an, hãy gọi 113.","Khi cần báo công an, hãy gọi một một ba.",num2words_vi,"Khi cần báo công an, hãy gọi một trăm mười ba.",,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_009,"Khi cần báo công an, hãy gọi 113.","Khi cần báo công an, hãy gọi một một ba.",vietnormalizer,"khi cần báo công an, hãy gọi một trăm mười ba.",,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_009,"Khi cần báo công an, hãy gọi 113.","Khi cần báo công an, hãy gọi một một ba.",soe_vinorm,"Khi cần báo công an , hãy gọi một trăm mười ba .",,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_010,Số điện thoại bàn là 024 3825 1234.,"Số điện thoại bàn là không hai bốn, ba tám hai năm, một hai ba bốn.",current_rule,Số điện thoại bàn là không hai bốn ba tám hai năm một hai ba bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_010,Số điện thoại bàn là 024 3825 1234.,"Số điện thoại bàn là không hai bốn, ba tám hai năm, một hai ba bốn.",num2words_vi,Số điện thoại bàn là hai mươi bốn ba nghìn tám trăm hai mươi lăm một nghìn hai trăm ba mươi bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_010,Số điện thoại bàn là 024 3825 1234.,"Số điện thoại bàn là không hai bốn, ba tám hai năm, một hai ba bốn.",vietnormalizer,số điện thoại bàn là hai mươi tư ba nghìn tám trăm hai mươi lăm một nghìn hai trăm ba mươi tư.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_010,Số điện thoại bàn là 024 3825 1234.,"Số điện thoại bàn là không hai bốn, ba tám hai năm, một hai ba bốn.",soe_vinorm,Số điện thoại bàn là không hai bốn ba tám hai năm một hai ba bốn .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_011,Số máy lẻ của tôi là 203.,Số máy lẻ của tôi là hai không ba.,current_rule,Số máy lẻ của tôi là hai trăm linh ba.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_011,Số máy lẻ của tôi là 203.,Số máy lẻ của tôi là hai không ba.,num2words_vi,Số máy lẻ của tôi là hai trăm lẻ ba.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_011,Số máy lẻ của tôi là 203.,Số máy lẻ của tôi là hai không ba.,vietnormalizer,số máy lẻ của tôi là hai trăm lẻ ba.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_011,Số máy lẻ của tôi là 203.,Số máy lẻ của tôi là hai không ba.,soe_vinorm,Số máy lẻ của tôi là hai trăm linh ba .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_012,Hãy gọi đường dây 1080.,Hãy gọi đường dây một không tám không.,current_rule,Hãy gọi đường dây một không tám không.,,,cluster_unknown,exact,False,
phone_012,Hãy gọi đường dây 1080.,Hãy gọi đường dây một không tám không.,num2words_vi,Hãy gọi đường dây một nghìn lẻ tám mươi.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_012,Hãy gọi đường dây 1080.,Hãy gọi đường dây một không tám không.,vietnormalizer,hãy gọi đường dây một nghìn không trăm tám mươi.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_012,Hãy gọi đường dây 1080.,Hãy gọi đường dây một không tám không.,soe_vinorm,Hãy gọi đường dây một nghìn không trăm tám mươi .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_013,Số mới của cô ấy là 0326123456.,"Số mới của cô ấy là không ba hai sáu, một hai ba, bốn năm sáu.",current_rule,Số mới của cô ấy là không ba hai sáu một hai ba bốn năm sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_013,Số mới của cô ấy là 0326123456.,"Số mới của cô ấy là không ba hai sáu, một hai ba, bốn năm sáu.",num2words_vi,Số mới của cô ấy là ba trăm hai mươi sáu triệu một trăm hai mươi ba nghìn bốn trăm năm mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_013,Số mới của cô ấy là 0326123456.,"Số mới của cô ấy là không ba hai sáu, một hai ba, bốn năm sáu.",vietnormalizer,số mới của cô ấy là không ba hai sáu một hai ba bốn năm sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_013,Số mới của cô ấy là 0326123456.,"Số mới của cô ấy là không ba hai sáu, một hai ba, bốn năm sáu.",soe_vinorm,Số mới của cô ấy là không ba hai sáu một hai ba bốn năm sáu .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_014,Liên hệ qua số 0888.123.456.,"Liên hệ qua số không tám tám tám, một hai ba, bốn năm sáu.",current_rule,Liên hệ qua số không tám tám tám một hai ba bốn năm sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_014,Liên hệ qua số 0888.123.456.,"Liên hệ qua số không tám tám tám, một hai ba, bốn năm sáu.",num2words_vi,Liên hệ qua số tám trăm tám mươi tám.một trăm hai mươi ba.bốn trăm năm mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_014,Liên hệ qua số 0888.123.456.,"Liên hệ qua số không tám tám tám, một hai ba, bốn năm sáu.",vietnormalizer,liên hệ qua số tám trăm tám mươi tám.một trăm hai mươi ba.bốn trăm năm mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_014,Liên hệ qua số 0888.123.456.,"Liên hệ qua số không tám tám tám, một hai ba, bốn năm sáu.",soe_vinorm,Liên hệ qua số không tám tám tám . một hai ba . bốn năm sáu .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_015,Số fax là (028) 3910 1234.,"Số fax là không hai tám, ba chín một không, một hai ba bốn.",current_rule,Số fax là (không hai tám ba chín một không một hai ba bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_015,Số fax là (028) 3910 1234.,"Số fax là không hai tám, ba chín một không, một hai ba bốn.",num2words_vi,Số fax là (hai mươi tám) ba nghìn chín trăm mười một nghìn hai trăm ba mươi bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_015,Số fax là (028) 3910 1234.,"Số fax là không hai tám, ba chín một không, một hai ba bốn.",vietnormalizer,số fax là hai mươi tám ba nghìn chín trăm mười một nghìn hai trăm ba mươi tư.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
phone_015,Số fax là (028) 3910 1234.,"Số fax là không hai tám, ba chín một không, một hai ba bốn.",soe_vinorm,Số fax là không hai tám ba chín một không một hai ba bốn .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_001,Mã xác nhận là 105.,Mã xác nhận là một không năm.,current_rule,Mã xác nhận là một không năm.,,,cluster_unknown,exact,False,
identifier_001,Mã xác nhận là 105.,Mã xác nhận là một không năm.,num2words_vi,Mã xác nhận là một trăm lẻ năm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_001,Mã xác nhận là 105.,Mã xác nhận là một không năm.,vietnormalizer,mã xác nhận là một trăm lẻ năm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_001,Mã xác nhận là 105.,Mã xác nhận là một không năm.,soe_vinorm,Mã xác nhận là một trăm linh năm .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_002,Mã điệp viên là 007.,Mã điệp viên là không không bảy.,current_rule,Mã điệp viên là không không bảy.,,,cluster_unknown,exact,False,
identifier_002,Mã điệp viên là 007.,Mã điệp viên là không không bảy.,num2words_vi,Mã điệp viên là bảy.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_002,Mã điệp viên là 007.,Mã điệp viên là không không bảy.,vietnormalizer,mã điệp viên là bảy.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_002,Mã điệp viên là 007.,Mã điệp viên là không không bảy.,soe_vinorm,Mã điệp viên là không không bảy .,,,cluster_unknown,formatting_only,False,
identifier_003,Mã dùng một lần của bạn là 038204.,Mã dùng một lần của bạn là không ba tám hai không bốn.,current_rule,Mã dùng một lần của bạn là không ba tám hai không bốn.,,,cluster_unknown,exact,False,
identifier_003,Mã dùng một lần của bạn là 038204.,Mã dùng một lần của bạn là không ba tám hai không bốn.,num2words_vi,Mã dùng một lần của bạn là ba mươi tám nghìn hai trăm lẻ bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_003,Mã dùng một lần của bạn là 038204.,Mã dùng một lần của bạn là không ba tám hai không bốn.,vietnormalizer,mã dùng một lần của bạn là ba mươi tám nghìn hai trăm lẻ bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_003,Mã dùng một lần của bạn là 038204.,Mã dùng một lần của bạn là không ba tám hai không bốn.,soe_vinorm,Mã dùng một lần của bạn là không ba tám hai không bốn .,,,cluster_unknown,formatting_only,False,
identifier_004,Mã khóa hiện tại là 0000.,Mã khóa hiện tại là không không không không.,current_rule,Mã khóa hiện tại là không không không không.,,,cluster_unknown,exact,False,
identifier_004,Mã khóa hiện tại là 0000.,Mã khóa hiện tại là không không không không.,num2words_vi,Mã khóa hiện tại là không.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_004,Mã khóa hiện tại là 0000.,Mã khóa hiện tại là không không không không.,vietnormalizer,mã khóa hiện tại là không.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_004,Mã khóa hiện tại là 0000.,Mã khóa hiện tại là không không không không.,soe_vinorm,Mã khóa hiện tại là không không không không .,,,cluster_unknown,formatting_only,False,
identifier_005,Mã sinh viên của tôi là 20251234.,Mã sinh viên của tôi là hai không hai năm một hai ba bốn.,current_rule,Mã sinh viên của tôi là 20251234.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_005,Mã sinh viên của tôi là 20251234.,Mã sinh viên của tôi là hai không hai năm một hai ba bốn.,num2words_vi,Mã sinh viên của tôi là hai mươi triệu hai trăm năm mươi mốt nghìn hai trăm ba mươi bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_005,Mã sinh viên của tôi là 20251234.,Mã sinh viên của tôi là hai không hai năm một hai ba bốn.,vietnormalizer,mã sinh viên của tôi là hai mươi triệu hai trăm năm mươi mốt nghìn hai trăm ba mươi tư.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_005,Mã sinh viên của tôi là 20251234.,Mã sinh viên của tôi là hai không hai năm một hai ba bốn.,soe_vinorm,Mã sinh viên của tôi là hai mươi triệu hai trăm năm mươi mốt nghìn hai trăm ba mươi tư .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
identifier_006,Số tài khoản là 0011002345678.,Số tài khoản là không không một một không không hai ba bốn năm sáu bảy tám.,current_rule,Số tài khoản là không không một một không không hai ba bốn năm sáu bảy tám.,,,cluster_unknown,exact,False,
